reservation_datetime,heure,heure_int,minute,jour_semaine,season,ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,periode,cause_circulation,weather_code,weathercode_raw,weather_label,weather_mult,temperature_2m,precipitation,rain,windspeed_10m,visibility,sunrise,sunset,trafic_niveau,trafic_label,demande,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier
2026-04-01 09:45:05,12:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_mosquée_jumu3a,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,49,8,29,15,0,0,0,0,0,0,none,0,1.0,1.528
2026-04-01 09:45:05,12:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_mosquée_jumu3a,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,52,7,31,17,0,0,0,0,0,0,none,0,1.0,1.487
2026-04-01 09:45:05,13:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,61,16,18,15,0,0,0,0,0,0,none,0,1.0,1.535
2026-04-01 09:45:05,13:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,59,14,19,16,0,0,0,0,0,0,none,0,1.0,1.344
2026-04-01 09:45:05,13:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,61,14,18,16,0,0,0,0,0,0,none,0,1.0,1.59
2026-04-01 09:45:05,13:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_déjeuner_retour_maison,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,28,5,51,16,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,14:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,44,8,32,18,0,0,0,0,0,0,none,0,1.0,1.191
2026-04-01 09:45:05,14:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,45,8,33,18,0,0,0,0,0,0,none,0,1.0,1.199
2026-04-01 09:45:05,14:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,47,4,34,16,0,0,0,0,0,0,none,0,1.0,1.358
2026-04-01 09:45:05,14:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,reprise_après_déjeuner,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,45,6,30,15,0,0,0,0,0,0,none,0,1.0,1.232
2026-04-01 09:45:05,15:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,29,5,51,15,0,0,0,0,0,0,none,0,1.0,1.047
2026-04-01 09:45:05,15:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,28,4,52,19,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,16:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,39,6,32,16,0,0,0,0,0,0,none,0,1.0,1.149
2026-04-01 09:45:05,16:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,43,5,34,15,0,0,0,0,0,0,none,0,1.0,1.317
2026-04-01 09:45:05,16:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_écoles_privées,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,44,5,29,18,0,0,0,0,0,0,none,0,1.0,1.253
2026-04-01 09:45:05,16:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_écoles_privées,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,40,6,33,15,0,0,0,0,0,0,none,0,1.0,1.201
2026-04-01 09:45:05,17:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,61,13,20,19,0,0,0,0,0,0,none,0,1.0,1.541
2026-04-01 09:45:05,17:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,65,12,19,16,0,0,0,0,0,0,none,0,1.0,1.551
2026-04-01 09:45:05,17:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,63,13,19,18,0,0,0,0,0,0,none,0,1.0,1.549
2026-04-01 09:45:05,17:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,rush_iftar_ramadan,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,surge,37,5,52,16,0,0,0,0,0,0,none,0,1.0,1.642
2026-04-01 09:45:05,18:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,65,12,16,15,0,0,0,0,0,0,none,0,1.0,1.557
2026-04-01 09:45:05,18:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,61,14,20,15,0,0,0,0,0,0,none,0,1.0,1.515
2026-04-01 09:45:05,18:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,pic_absolu_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,3,élevé,surge,62,14,15,19,0,0,0,0,0,0,none,0,1.0,1.497
2026-04-01 09:45:05,18:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,surge,35,5,48,15,0,0,0,0,0,0,none,0,1.0,1.575
2026-04-01 09:45:05,19:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,46,5,32,18,0,0,0,0,0,0,none,0,1.0,1.246
2026-04-01 09:45:05,19:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,42,5,29,19,0,0,0,0,0,0,none,0,1.0,1.159
2026-04-01 09:45:05,19:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,47,5,34,15,0,0,0,0,0,0,none,0,1.0,1.307
2026-04-01 09:45:05,19:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,fin_embouteillage_soir,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,46,3,32,19,0,0,0,0,0,0,none,0,1.0,1.284
2026-04-01 09:45:05,20:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,46,5,33,8,0,0,0,0,0,0,none,0,1.0,1.285
2026-04-01 09:45:05,20:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,43,7,34,5,0,0,0,0,0,0,none,0,1.0,1.183
2026-04-01 09:45:05,20:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,43,4,30,6,0,0,0,0,0,0,none,0,1.0,1.149
2026-04-01 09:45:05,20:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,2,modéré,rush,44,4,29,5,0,0,0,0,0,0,none,0,1.0,1.151
2026-04-01 09:45:05,21:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,rush,31,4,51,7,0,0,0,0,0,0,none,0,1.0,1.131
2026-04-01 09:45:05,21:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,rush,27,0,50,9,0,0,0,0,0,0,none,0,1.0,1.15
2026-04-01 09:45:05,21:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,rush,28,2,51,9,0,0,0,0,0,0,none,0,1.0,1.151
2026-04-01 09:45:05,21:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sorties_restaurants_cafés,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,rush,33,1,48,9,0,0,0,0,0,0,none,0,1.0,1.171
2026-04-01 09:45:05,22:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,27,0,52,8,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,22:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,sortie_prière_tarawih,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,30,4,49,6,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:00,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,27,5,52,9,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:15,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,flux_habituel,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,28,4,47,8,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:30,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,retour_soirées_tardives,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,26,5,49,9,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,23:45,9,45,2,printemps,Sidi Bouzid,Sidi Bouzid,centre,35.0381,9.4858,87000,2,0,,matin_normal,retour_soirées_tardives,1,1,clair,1.0,9.7,0.0,0.0,19.8,40760.0,06:08,18:43,1,faible,normal,24,3,48,8,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,00:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,23,2,47,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,00:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,20,0,51,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,01:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,18,4,47,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,01:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,23,2,47,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,02:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,21,1,52,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,02:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,suhoor_restaurants,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,19,3,51,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,03:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,23,3,49,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,03:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,23,0,52,4,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,04:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,24,3,49,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,04:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,23,1,50,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,05:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,21,1,50,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,05:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,22,2,48,1,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,06:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,34,4,34,6,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,06:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,32,4,33,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,06:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,début_journée_travail,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,34,6,30,5,0,0,0,0,0,0,none,0,1.0,1.068
2026-04-01 09:45:05,06:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,début_journée_travail,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,35,4,30,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,07:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,52,15,20,6,0,0,0,0,0,0,none,0,1.0,1.482
2026-04-01 09:45:05,07:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,57,16,18,5,0,0,0,0,0,0,none,0,1.0,1.526
2026-04-01 09:45:05,07:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,51,14,20,5,0,0,0,0,0,0,none,0,1.0,1.367
2026-04-01 09:45:05,07:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,surge,26,4,50,5,0,0,0,0,0,0,none,0,1.0,1.355
2026-04-01 09:45:05,08:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,49,10,20,6,0,0,0,0,0,0,none,0,1.0,1.375
2026-04-01 09:45:05,08:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,57,15,16,4,0,0,0,0,0,0,none,0,1.0,1.482
2026-04-01 09:45:05,08:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_absolu_matin,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,54,11,17,7,0,0,0,0,0,0,none,0,1.0,1.419
2026-04-01 09:45:05,08:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,surge,25,3,49,5,0,0,0,0,0,0,none,0,1.0,1.378
2026-04-01 09:45:05,09:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,34,7,31,4,0,0,0,0,0,0,none,0,1.0,1.08
2026-04-01 09:45:05,09:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,38,7,31,5,0,0,0,0,0,0,none,0,1.0,1.142
2026-04-01 09:45:05,09:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,35,6,33,6,0,0,0,0,0,0,none,0,1.0,1.165
2026-04-01 09:45:05,09:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,fin_rush_entrée_bureau,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,37,5,29,7,0,0,0,0,0,0,none,0,1.0,1.275
2026-04-01 09:45:05,10:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,18,5,50,4,0,0,0,0,0,0,none,0,1.0,1.014
2026-04-01 09:45:05,10:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,18,4,51,7,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,11:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,21,4,51,5,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,11:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,flux_habituel,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,18,3,51,6,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,11:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,24,3,50,3,0,0,0,0,0,0,none,0,1.0,1.026
2026-04-01 09:45:05,11:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,préparation_prière_vendredi,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,21,3,48,3,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,12:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,prière_dhuhr_mosquée,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,36,4,32,6,0,0,0,0,0,0,none,0,1.0,1.0
2026-04-01 09:45:05,12:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,sortie_lycées_collèges,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,41,5,34,4,0,0,0,0,0,0,none,0,1.0,1.285
2026-04-01 09:45:05,12:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,42,8,32,7,0,0,0,0,0,0,none,0,1.0,1.382
2026-04-01 09:45:05,12:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,sortie_mosquée_jumu3a,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,2,modéré,rush,41,4,31,6,0,0,0,0,0,0,none,0,1.0,1.414
2026-04-01 09:45:05,13:00,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,56,14,15,6,0,0,0,0,0,0,none,0,1.0,1.4
2026-04-01 09:45:05,13:15,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,51,15,16,3,0,0,0,0,0,0,none,0,1.0,1.233
2026-04-01 09:45:05,13:30,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,3,élevé,surge,55,13,15,5,0,0,0,0,0,0,none,0,1.0,1.46
2026-04-01 09:45:05,13:45,9,45,2,printemps,Siliana,Siliana,nord-ouest,36.0847,9.3706,27000,1,0,,matin_normal,pic_déjeuner_retour_maison,1,3,clair,1.0,7.4,0.0,0.0,25.9,36580.0,06:08,18:44,1,faible,normal,20,3,50,5,0,0,0,0,0,0,none,0,1.0,1.0
