ville,gouvernorat,zone_type,latitude,longitude,population,intensite_ville,has_beach,beach_name,heure,heure_int,minute,periode,cause_circulation,trafic_niveau,trafic_label,demande,is_night,is_ramadan_slot,is_friday_slot,is_school_slot,is_prayer_slot,is_beach_hour,beach_peak_reason,beach_surge_applied,beach_surge_value,surge_multiplier,indice_congestion,retard_estime_min,vitesse_moy_kmh,chauffeurs_actifs
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,31,3,40,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.0,32,7,38,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.197,52,11,20,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.229,50,13,23,8
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.129,48,10,21,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.042,23,1,63,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.038,45,8,23,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.129,51,8,24,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.121,44,12,22,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.097,23,2,61,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,30,3,37,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,32,7,41,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,32,4,37,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.013,33,5,40,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,22,2,65,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,22,2,64,8
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,20,5,63,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,0,1.0,1.0,23,1,60,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.0,20,2,64,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,0,1.0,1.0,22,5,61,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.0,30,3,39,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.016,36,6,38,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.115,34,4,37,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,1.091,33,7,37,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.186,52,14,23,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.0,45,11,20,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,13:30,13,30,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.149,51,10,24,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,13:45,13,45,déjeuner_tunisien,pic_déjeuner_retour_maison,1,faible,normal,0,0,0,0,0,0,,0,1.0,1.0,18,5,61,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,14:00,14,0,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,30,2,40,8
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,35,7,41,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,30,5,41,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,31,3,42,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,24,2,61,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,20,3,63,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,30,4,39,8
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,0,1.0,1.0,31,4,41,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,0,1.0,1.0,34,5,38,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,0,1.0,1.0,33,4,41,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.148,49,14,22,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.192,47,9,24,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.076,47,9,24,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,1.197,25,5,61,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.11,47,9,21,8
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.133,47,13,21,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.119,44,12,22,7
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.145,26,3,62,9
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,32,5,40,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,32,2,40,10
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,19:30,19,30,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,36,6,38,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,19:45,19,45,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,32,5,40,6
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,20:00,20,0,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,35,5,38,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,20:15,20,15,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,30,4,39,1
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,20:30,20,30,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,33,6,37,3
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,20:45,20,45,soirée,sorties_restaurants_cafés,2,modéré,rush,1,0,0,0,0,1,retour_plage_coucher_soleil,0,1.0,1.0,35,5,37,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,21:00,21,0,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.0,18,3,65,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,21:15,21,15,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.0,21,0,63,5
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,21:30,21,30,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.0,24,2,64,2
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,21:45,21,45,soirée,sorties_restaurants_cafés,1,faible,rush,1,0,0,0,0,0,,0,1.0,1.0,18,3,64,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,22:00,22,0,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,24,1,63,5
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,22:30,22,30,ramadan_tarawih,sortie_prière_tarawih,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.0,23,4,60,2
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,23:00,23,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,22,3,63,3
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,23:15,23,15,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,18,2,63,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,23:30,23,30,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,23,2,59,4
Tozeur,Tozeur,sud-ouest,33.9197,8.1335,41000,1,0,,23:45,23,45,retour_soirée_tardive,retour_soirées_tardives,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.0,20,5,62,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,00:00,0,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.3,36,0,37,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,00:30,0,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.194,34,5,38,1
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,01:00,1,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.243,40,4,41,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,01:30,1,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.326,40,5,39,1
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,02:00,2,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.149,39,5,40,1
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,02:30,2,30,ramadan_suhoor,suhoor_restaurants,1,faible,normal,1,1,0,0,0,0,,0,1.0,1.268,39,2,41,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,03:00,3,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.215,35,2,39,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,03:30,3,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.223,40,1,40,1
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,04:00,4,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.184,36,3,37,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,04:30,4,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.165,35,4,40,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,05:00,5,0,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.173,37,3,40,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,05:30,5,30,circulation_normale,flux_habituel,1,faible,normal,1,0,0,0,0,0,,0,1.0,1.305,40,1,42,1
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,06:00,6,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.349,55,7,23,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,06:15,6,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.36,49,5,25,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,06:30,6,30,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.633,56,6,24,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,06:45,6,45,rush_matin,début_journée_travail,2,modéré,rush,0,0,0,0,0,0,,0,1.0,1.458,56,4,24,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,07:00,7,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.133,78,17,13,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,07:15,7,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.228,78,16,15,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,07:30,7,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.002,80,20,14,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,07:45,7,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,1.984,55,3,42,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,08:00,8,0,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.999,74,18,15,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,08:15,8,15,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.158,80,17,13,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,08:30,8,30,rush_matin_peak,pic_absolu_matin,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.101,82,20,11,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,08:45,8,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.131,58,5,40,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,09:00,9,0,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.066,71,10,23,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,09:15,9,15,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.199,72,8,26,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,09:30,9,30,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.18,71,12,24,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,09:45,9,45,fin_rush_matin,fin_rush_entrée_bureau,2,modéré,rush,0,0,0,0,0,1,afflux_plage_matin,1,1.3,2.408,75,12,27,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,10:00,10,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.905,56,3,39,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,10:30,10,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.8,56,5,38,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,11:00,11,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.715,49,8,39,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,11:15,11,15,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_matin,1,1.3,1.871,58,5,40,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,11:30,11,30,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.966,59,6,42,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,11:45,11,45,vendredi_jumu3a,préparation_prière_vendredi,1,faible,normal,0,0,1,0,0,1,afflux_plage_matin,1,1.3,1.922,58,8,42,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,12:00,12,0,prière_dhuhr,prière_dhuhr_mosquée,2,modéré,rush,0,0,0,0,1,0,,0,1.0,1.356,54,5,27,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,12:15,12,15,sortie_école_midi,sortie_lycées_collèges,2,modéré,rush,0,0,0,1,0,0,,0,1.0,1.907,60,9,27,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,12:30,12,30,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,2.026,68,4,27,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,12:45,12,45,vendredi_jumu3a,sortie_mosquée_jumu3a,2,modéré,rush,0,0,1,0,0,0,,0,1.0,2.048,63,6,28,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,13:00,13,0,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.138,78,19,16,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,13:15,13,15,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,1.777,74,19,13,3
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,13:30,13,30,déjeuner_tunisien,pic_déjeuner_retour_maison,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.149,83,16,12,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,13:45,13,45,déjeuner_tunisien,pic_déjeuner_retour_maison,1,faible,normal,0,0,0,0,0,0,,0,1.0,1.193,40,0,37,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,14:00,14,0,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.011,69,11,27,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,14:15,14,15,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.115,74,10,23,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,14:30,14,30,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.267,72,7,24,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,14:45,14,45,retour_bureau,reprise_après_déjeuner,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.022,68,10,25,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,15:00,15,0,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.702,50,7,38,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,15:30,15,30,circulation_normale,flux_habituel,1,faible,normal,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,1.648,53,4,38,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,16:00,16,0,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.012,68,10,28,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,16:15,16,15,circulation_normale,flux_habituel,2,modéré,rush,0,0,0,0,0,1,afflux_plage_après_midi,1,1.25,2.289,79,12,28,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,16:30,16,30,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,2.168,76,8,23,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,16:45,16,45,pré_rush_soir,sortie_écoles_privées,2,modéré,rush,0,0,0,1,0,1,afflux_plage_après_midi,1,1.25,2.049,72,10,25,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,17:00,17,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.085,76,21,12,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,17:15,17,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.135,80,16,12,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,17:30,17,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.01,80,19,11,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,17:45,17,45,ramadan_iftar,rush_iftar_ramadan,1,faible,surge,0,1,0,0,0,0,,0,1.0,2.226,58,1,38,2
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,18:00,18,0,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.058,75,19,14,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,18:15,18,15,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.042,81,16,11,6
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,18:30,18,30,rush_soir_peak,pic_absolu_soir,3,élevé,surge,0,0,0,0,0,0,,0,1.0,2.039,78,19,15,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,18:45,18,45,circulation_normale,flux_habituel,1,faible,surge,0,0,0,0,0,0,,0,1.0,2.19,59,0,37,4
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,19:00,19,0,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.283,79,8,26,5
Carthage,Tunis,balnéaire,36.8528,10.3233,21000,3,1,Plage Carthage,19:15,19,15,fin_rush_soir,fin_embouteillage_soir,2,modéré,rush,0,0,0,0,0,1,retour_plage_coucher_soleil,1,1.35,2.109,69,9,25,3
